id,age,gender,postal_code,traffic_source,avg_sequence_number,order_id,status,num_of_item,month_day
10195,29,F,23456,Search,5.0,12694,Processing,1,12-31
18775,15,F,23456,Search,9.5,23498,Cancelled,2,06-01
18775,15,F,23456,Search,9.5,23496,Complete,1,07-12
18775,15,F,23456,Search,9.5,23495,Shipped,1,01-08
18775,15,F,23456,Search,9.5,23497,Shipped,4,02-15
21527,61,F,23456,Search,7.0,26926,Processing,2,09-29
29378,32,F,23456,Search,5.0,36669,Cancelled,1,11-08
29378,32,F,23456,Search,5.0,36670,Complete,1,05-16
77402,70,M,23453,Search,5.0,96981,Cancelled,1,02-21
15086,19,F,23452,Organic,5.0,18940,Processing,1,01-06
15086,19,F,23452,Organic,5.0,18941,Shipped,1,10-09
22405,55,F,23452,Facebook,7.0,28026,Shipped,2,12-16
38890,53,M,23452,Search,5.0,48573,Processing,1,10-10
43798,70,F,23452,Search,7.714285714285714,54676,Cancelled,1,08-05
43798,70,F,23452,Search,7.714285714285714,54679,Cancelled,3,11-11
43798,70,F,23452,Search,7.714285714285714,54678,Complete,2,10-14
43798,70,F,23452,Search,7.714285714285714,54677,Processing,1,07-20
47587,15,M,23452,Organic,5.0,59573,Cancelled,1,12-16
62634,50,F,23452,Organic,6.333333333333333,78523,Complete,2,10-26
62634,50,F,23452,Organic,6.333333333333333,78522,Processing,1,07-10
78952,24,M,23452,Search,5.0,98961,Processing,1,06-21
53511,41,M,23455,Search,5.0,66972,Shipped,1,02-06
72440,57,F,23455,Search,5.0,90831,Complete,1,08-15
72440,57,F,23455,Search,5.0,90832,Shipped,1,10-27
85100,61,F,23455,Facebook,5.0,106524,Shipped,1,12-22
5062,28,F,23462,Email,5.0,6362,Complete,1,04-24
5062,28,F,23462,Email,5.0,6360,Processing,1,10-23
5062,28,F,23462,Email,5.0,6361,Processing,1,01-17
5062,28,F,23462,Email,5.0,6359,Shipped,1,06-12
24981,63,M,23462,Search,8.0,31195,Cancelled,1,11-20
24981,63,M,23462,Search,8.0,31196,Complete,3,05-09
24981,63,M,23462,Search,8.0,31194,Shipped,1,04-02
61823,44,M,23462,Search,5.0,77472,Cancelled,1,08-26
61823,44,M,23462,Search,5.0,77473,Returned,1,10-29
65876,46,F,23462,Email,7.0,82564,Processing,2,07-02
70814,54,F,23462,Search,11.4,88853,Cancelled,1,10-01
70814,54,F,23462,Search,11.4,88854,Complete,1,12-17
70814,54,F,23462,Search,11.4,88855,Shipped,4,04-03
70814,54,F,23462,Search,11.4,88856,Shipped,4,09-26
80166,14,F,23462,Email,5.0,100422,Cancelled,1,09-05
80166,14,F,23462,Email,5.0,100421,Shipped,1,06-28
90164,25,M,23462,Search,5.0,112863,Complete,1,09-21
98346,20,M,23462,Search,5.0,123155,Shipped,1,12-27
3219,52,F,23464,Facebook,5.0,4056,Complete,1,03-26
8591,27,F,23464,Organic,6.333333333333333,10734,Processing,2,01-28
8591,27,F,23464,Organic,6.333333333333333,10735,Shipped,1,04-25
15740,32,F,23464,Search,5.0,19737,Cancelled,1,02-08
15740,32,F,23464,Search,5.0,19738,Shipped,1,09-06
21560,70,M,23464,Display,7.0,26957,Shipped,2,08-17
75712,51,F,23464,Display,5.0,94895,Processing,1,04-29
78907,43,M,23464,Email,5.0,98903,Shipped,1,06-02
4583,39,F,23518,Search,5.0,5805,Shipped,1,11-30
80022,42,F,23518,Search,7.0,100239,Cancelled,2,09-16
7661,20,M,23320,Search,5.0,9608,Complete,1,07-31
7661,20,M,23320,Search,5.0,9609,Processing,1,09-21
22604,70,F,23320,Search,7.0,28267,Complete,2,10-05
46179,52,M,23320,Organic,7.714285714285714,57725,Complete,1,08-24
46179,52,M,23320,Organic,7.714285714285714,57727,Processing,2,09-21
46179,52,M,23320,Organic,7.714285714285714,57724,Shipped,1,04-10
46179,52,M,23320,Organic,7.714285714285714,57726,Shipped,3,12-08
46834,50,F,23320,Search,6.333333333333333,58603,Cancelled,1,07-13
46834,50,F,23320,Search,6.333333333333333,58605,Complete,1,09-05
46834,50,F,23320,Search,6.333333333333333,58602,Processing,2,03-27
46834,50,F,23320,Search,6.333333333333333,58604,Returned,2,02-22
59745,57,F,23320,Facebook,5.0,74860,Returned,1,08-09
75182,65,F,23320,Facebook,5.0,94240,Shipped,1,03-02
80389,30,F,23320,Search,10.0,100693,Complete,3,08-31
95684,58,F,23320,Search,5.0,119855,Shipped,1,11-02
13521,18,F,23322,Facebook,5.0,16961,Shipped,1,12-28
48050,20,M,23322,Search,5.0,60124,Cancelled,1,03-14
98199,26,F,23322,Display,7.0,122999,Complete,2,01-08
15034,65,F,23513,Search,6.0,18879,Complete,2,02-06
15034,65,F,23513,Search,6.0,18877,Processing,1,08-24
15034,65,F,23513,Search,6.0,18878,Shipped,1,05-05
10942,50,F,23503,Email,5.0,13633,Complete,1,12-03
30397,20,F,23503,Organic,6.333333333333333,37953,Complete,1,11-01
30397,20,F,23503,Organic,6.333333333333333,37954,Complete,2,01-15
61858,43,M,23503,Search,10.0,77517,Shipped,3,07-17
41336,44,M,23324,Search,5.0,51596,Processing,1,05-15
15818,35,M,23505,Search,5.0,19848,Cancelled,1,06-10
15818,35,M,23505,Search,5.0,19847,Complete,1,04-20
15818,35,M,23505,Search,5.0,19846,Shipped,1,07-15
18080,36,F,23505,Search,7.0,22659,Processing,2,08-26
12708,56,M,23669,Email,6.6,15887,Cancelled,1,09-11
12708,56,M,23669,Email,6.6,15889,Cancelled,2,08-01
12708,56,M,23669,Email,6.6,15888,Shipped,2,08-20
50890,25,F,23669,Search,5.0,63669,Shipped,1,08-03
76900,18,M,23669,Search,7.5,96367,Returned,1,03-23
76900,18,M,23669,Search,7.5,96368,Returned,3,01-21
76900,18,M,23669,Search,7.5,96370,Returned,1,09-30
76900,18,M,23669,Search,7.5,96369,Shipped,1,11-26
80731,33,M,23669,Search,10.0,101151,Processing,3,10-26
390,18,F,23323,Search,7.0,474,Shipped,2,09-21
17016,66,F,23323,Search,5.0,21339,Complete,1,09-20
47528,18,F,23323,Email,5.0,59510,Processing,1,04-04
86537,27,F,23323,Search,6.0,108311,Cancelled,1,03-07
86537,27,F,23323,Search,6.0,108310,Complete,1,03-30
86537,27,F,23323,Search,6.0,108309,Shipped,2,08-05
12642,68,F,23666,Organic,5.0,15807,Complete,1,06-02
37266,44,F,23666,Search,5.0,46564,Complete,1,11-21
37266,44,F,23666,Search,5.0,46565,Returned,1,01-27
61426,43,M,23666,Search,5.0,77002,Cancelled,1,11-14
63115,31,M,23666,Search,7.0,79137,Cancelled,2,02-12
63115,31,M,23666,Search,7.0,79138,Complete,2,05-19
3388,35,F,23321,Search,5.0,4276,Shipped,1,11-25
54072,69,M,23321,Organic,9.5,67692,Complete,1,01-08
54072,69,M,23321,Organic,9.5,67693,Complete,4,06-06
54072,69,M,23321,Organic,9.5,67694,Complete,1,08-30
54072,69,M,23321,Organic,9.5,67695,Complete,2,04-09
61181,53,M,23321,Search,5.0,76677,Processing,1,11-23
79640,20,F,23321,Search,8.75,99743,Complete,3,12-07
79640,20,F,23321,Search,8.75,99744,Complete,1,08-20
9476,65,M,23601,Organic,10.142857142857142,11821,Cancelled,1,01-26
9476,65,M,23601,Organic,10.142857142857142,11820,Shipped,4,05-16
9476,65,M,23601,Organic,10.142857142857142,11822,Shipped,2,11-05
87553,36,F,23601,Search,5.0,109594,Cancelled,1,10-01
94557,40,M,23601,Organic,5.0,118386,Returned,1,10-07
53326,40,F,23435,Search,6.333333333333333,66751,Cancelled,2,11-30
53326,40,F,23435,Search,6.333333333333333,66752,Shipped,1,05-24
12967,61,M,23606,Search,10.0,16253,Returned,3,03-17
49277,12,M,23606,Search,7.0,61627,Shipped,2,08-28
56938,56,F,23606,Organic,5.0,71271,Processing,1,02-13
56938,56,F,23606,Organic,5.0,71272,Returned,1,10-10
65209,17,M,23606,Search,5.0,81765,Complete,1,01-04
65209,17,M,23606,Search,5.0,81767,Complete,1,12-27
65209,17,M,23606,Search,5.0,81764,Shipped,1,12-10
65209,17,M,23606,Search,5.0,81766,Shipped,1,12-13
19779,43,F,23602,Search,7.0,24809,Cancelled,2,02-05
41995,53,F,23602,Display,5.0,52407,Shipped,1,07-29
47286,70,F,23602,Search,10.0,59183,Processing,3,09-27
53708,66,M,23602,Facebook,10.1,67222,Cancelled,4,03-31
53708,66,M,23602,Facebook,10.1,67221,Complete,1,01-15
53708,66,M,23602,Facebook,10.1,67223,Complete,3,05-03
53708,66,M,23602,Facebook,10.1,67224,Complete,2,08-30
39499,20,F,23608,Search,5.0,49346,Complete,1,01-25
45872,33,F,23608,Search,7.714285714285714,57293,Cancelled,3,07-03
45872,33,F,23608,Search,7.714285714285714,57292,Processing,2,12-06
45872,33,F,23608,Search,7.714285714285714,57295,Processing,1,11-19
45872,33,F,23608,Search,7.714285714285714,57294,Shipped,1,08-09
64362,36,M,23608,Search,13.0,80713,Returned,4,05-10
79218,19,F,23608,Organic,5.0,99255,Cancelled,1,08-26
79218,19,F,23608,Organic,5.0,99256,Cancelled,1,12-21
68651,15,M,23434,Search,7.0,86075,Shipped,2,06-14
75333,19,M,23434,Facebook,5.0,94407,Complete,1,01-15
75333,19,M,23434,Facebook,5.0,94408,Complete,1,06-16
75333,19,M,23434,Facebook,5.0,94406,Shipped,1,10-03
75333,19,M,23434,Facebook,5.0,94409,Shipped,1,05-01
95984,38,F,23434,Search,10.0,120256,Processing,3,01-08
11071,42,M,23185,Display,5.0,13786,Shipped,1,10-01
14524,50,M,23185,Organic,5.0,18242,Processing,1,12-05
14524,50,M,23185,Organic,5.0,18243,Processing,1,11-15
45719,68,M,23185,Search,8.75,57074,Complete,1,01-20
45719,68,M,23185,Search,8.75,57076,Processing,3,12-01
45719,68,M,23185,Search,8.75,57077,Returned,1,04-12
45719,68,M,23185,Search,8.75,57075,Shipped,3,04-01
47304,66,M,23185,Organic,10.0,59202,Complete,3,07-05
81103,13,F,23185,Search,5.0,101609,Cancelled,1,08-25
98159,53,F,23185,Search,5.0,122945,Cancelled,1,05-21
12089,62,F,22202,Organic,5.0,15089,Cancelled,1,08-16
12089,62,F,22202,Organic,5.0,15088,Complete,1,08-14
43100,37,M,22202,Email,10.875,53791,Complete,4,11-12
43100,37,M,22202,Email,10.875,53792,Complete,3,06-06
43100,37,M,22202,Email,10.875,53793,Shipped,1,12-24
76450,56,M,22202,Search,5.0,95800,Cancelled,1,08-21
76450,56,M,22202,Search,5.0,95801,Processing,1,09-02
70427,45,F,22314,Search,5.0,88346,Complete,1,04-25
10638,44,M,22306,Search,5.0,13258,Returned,1,11-12
10638,44,M,22306,Search,5.0,13257,Shipped,1,06-04
10638,44,M,22306,Search,5.0,13259,Shipped,1,06-10
11504,49,M,22306,Organic,5.0,14363,Cancelled,1,05-31
32308,42,F,22306,Search,5.0,40348,Cancelled,1,10-05
32308,42,F,22306,Search,5.0,40347,Complete,1,06-18
66804,25,F,22306,Search,5.0,83742,Cancelled,1,08-01
86918,29,F,22306,Search,5.0,108787,Shipped,1,01-07
16256,27,F,22201,Facebook,5.0,20371,Shipped,1,07-17
63693,66,M,22201,Search,5.0,79835,Cancelled,1,03-17
73437,46,F,22201,Search,7.714285714285714,92102,Complete,1,11-07
73437,46,F,22201,Search,7.714285714285714,92103,Complete,3,09-08
73437,46,F,22201,Search,7.714285714285714,92101,Processing,2,03-18
73437,46,F,22201,Search,7.714285714285714,92100,Returned,1,06-25
22083,69,F,22204,Search,10.222222222222221,27617,Complete,3,09-04
22083,69,F,22204,Search,10.222222222222221,27614,Processing,1,04-27
22083,69,F,22204,Search,10.222222222222221,27616,Returned,1,11-02
22083,69,F,22204,Search,10.222222222222221,27615,Shipped,4,01-04
88923,53,F,22204,Search,5.0,111334,Shipped,1,12-09
2063,18,M,22309,Organic,7.0,2574,Complete,2,12-15
3959,36,F,22309,Search,7.0,4997,Complete,2,11-28
9532,39,F,22309,Search,5.0,11881,Shipped,1,06-29
17528,23,M,22309,Search,5.0,21974,Cancelled,1,10-01
60099,28,M,22309,Search,6.333333333333333,75312,Complete,1,08-28
60099,28,M,22309,Search,6.333333333333333,75313,Processing,2,09-20
65176,18,M,22309,Search,5.0,81730,Complete,1,10-12
65176,18,M,22309,Search,5.0,81731,Processing,1,12-29
87092,64,F,22309,Display,7.0,108980,Processing,2,01-08
83975,63,F,22304,Search,6.333333333333333,105154,Complete,2,11-30
83975,63,F,22304,Search,6.333333333333333,105153,Returned,1,07-31
88910,46,F,22304,Search,5.0,111322,Processing,1,06-14
97265,61,M,22304,Search,5.0,121851,Cancelled,1,04-11
97265,61,M,22304,Search,5.0,121852,Cancelled,1,05-10
97265,61,M,22304,Search,5.0,121854,Complete,1,05-19
97265,61,M,22304,Search,5.0,121853,Processing,1,09-20
25552,64,F,22310,Search,6.333333333333333,31928,Processing,1,02-17
25552,64,F,22310,Search,6.333333333333333,31929,Shipped,2,06-30
37776,20,M,22310,Search,5.8,47220,Cancelled,1,03-08
37776,20,M,22310,Search,5.8,47219,Shipped,1,04-19
37776,20,M,22310,Search,5.8,47221,Shipped,2,03-28
37776,20,M,22310,Search,5.8,47222,Shipped,1,09-15
87220,36,M,22310,Search,5.0,109148,Processing,1,12-14
47494,26,F,22207,Display,7.0,59454,Shipped,2,01-04
66396,35,M,22207,Search,5.0,83227,Returned,1,10-28
76159,18,M,22207,Search,5.0,95427,Cancelled,1,05-12
44233,62,F,22041,Search,5.0,55222,Complete,1,01-17
49913,26,F,22041,Search,7.0,62438,Shipped,2,04-20
51311,54,F,22041,Search,6.333333333333333,64231,Complete,2,01-20
51311,54,F,22041,Search,6.333333333333333,64230,Processing,1,10-30
56749,55,F,22041,Search,8.75,71059,Cancelled,3,06-03
56749,55,F,22041,Search,8.75,71060,Processing,1,05-23
11226,30,F,22315,Search,5.0,14012,Processing,1,07-28
11226,30,F,22315,Search,5.0,14011,Shipped,1,01-13
86673,59,F,22315,Display,5.0,108475,Shipped,1,10-25
805,57,F,22312,Search,10.0,997,Processing,3,06-30
78019,59,F,22312,Display,7.0,97761,Processing,2,11-13
79454,28,M,22312,Search,10.0,99515,Returned,3,07-06
77605,64,F,22485,Search,5.0,97241,Complete,1,03-28
77605,64,F,22485,Search,5.0,97242,Complete,1,06-17
99756,30,F,22485,Search,5.0,124921,Processing,1,07-24
46914,27,F,22101,Email,13.0,58704,Processing,4,08-17
58718,25,M,22101,Search,7.0,73533,Shipped,2,11-25
62366,23,F,22101,Display,7.0,78176,Shipped,2,02-10
56009,27,F,22150,Search,5.0,70101,Processing,1,07-26
66795,37,F,22150,Facebook,5.0,83736,Shipped,1,08-12
33225,67,F,22042,Organic,5.0,41553,Processing,1,06-23
85825,63,M,22042,Search,6.0,107432,Cancelled,2,03-23
85825,63,M,22042,Search,6.0,107430,Returned,1,09-27
85825,63,M,22042,Search,6.0,107431,Returned,1,02-25
86591,67,M,22042,Search,7.0,108379,Cancelled,2,01-27
46930,27,M,22043,Search,5.0,58727,Cancelled,1,03-19
46930,27,M,22043,Search,5.0,58726,Shipped,1,10-12
53078,37,F,22043,Search,5.0,66443,Shipped,1,02-18
65738,50,F,22043,Search,5.0,82388,Processing,1,10-29
65738,50,F,22043,Search,5.0,82387,Shipped,1,06-24
68261,48,M,22043,Organic,5.0,85612,Shipped,1,12-22
75694,68,M,22043,Search,13.0,94873,Processing,4,09-09
79610,31,M,22043,Facebook,7.0,99706,Complete,2,10-12
85822,18,M,22043,Search,9.444444444444445,107425,Cancelled,2,07-29
85822,18,M,22043,Search,9.444444444444445,107422,Shipped,1,11-26
85822,18,M,22043,Search,9.444444444444445,107423,Shipped,2,09-09
85822,18,M,22043,Search,9.444444444444445,107424,Shipped,4,06-28
3821,33,F,22079,Search,5.0,4827,Cancelled,1,05-29
3821,33,F,22079,Search,5.0,4828,Cancelled,1,03-08
57696,23,F,23860,Search,5.0,72236,Returned,1,09-24
346,23,M,22003,Search,5.0,412,Shipped,1,04-18
9108,17,M,22003,Search,10.0,11363,Cancelled,3,11-10
40593,26,M,22003,Search,5.0,50677,Processing,1,12-16
44044,67,M,22003,Search,7.0,54985,Processing,2,06-18
46779,28,M,22003,Email,5.0,58529,Complete,1,12-15
46779,28,M,22003,Email,5.0,58528,Shipped,1,07-26
59703,51,M,22003,Search,5.0,74797,Complete,1,12-02
82055,53,F,22003,Search,5.0,102753,Shipped,1,03-13
77321,68,F,22152,Organic,7.0,96892,Shipped,2,03-05
21730,22,F,22153,Search,5.0,27172,Complete,1,09-16
34217,25,M,22153,Search,5.0,42788,Shipped,1,11-03
46336,27,M,22153,Search,5.0,57941,Cancelled,1,11-30
73367,16,M,22153,Search,6.0,92005,Complete,2,01-26
73367,16,M,22153,Search,6.0,92004,Shipped,1,09-09
73367,16,M,22153,Search,6.0,92006,Shipped,1,09-07
97585,66,M,22153,Email,13.0,122248,Complete,4,11-02
54336,57,M,23111,Search,6.333333333333333,68007,Complete,2,01-28
54336,57,M,23111,Search,6.333333333333333,68006,Returned,1,02-13
57233,24,M,23111,Organic,11.4,71641,Cancelled,4,12-30
57233,24,M,23111,Organic,11.4,71642,Shipped,1,08-26
74383,17,M,23111,Search,5.0,93231,Complete,1,11-12
7159,35,M,22180,Organic,6.333333333333333,8956,Processing,2,10-31
7159,35,M,22180,Organic,6.333333333333333,8955,Shipped,1,12-29
38520,31,F,22180,Search,5.8,48150,Cancelled,1,08-06
38520,31,F,22180,Search,5.8,48152,Cancelled,2,12-05
38520,31,F,22180,Search,5.8,48153,Cancelled,1,06-02
38520,31,F,22180,Search,5.8,48151,Complete,1,03-24
78644,24,F,22180,Search,6.0,98557,Complete,1,07-05
78644,24,F,22180,Search,6.0,98558,Complete,2,05-06
78644,24,F,22180,Search,6.0,98559,Returned,1,09-06
10238,41,F,22031,Facebook,5.0,12749,Shipped,1,06-25
40312,58,M,22031,Search,6.333333333333333,50336,Complete,2,12-06
40312,58,M,22031,Search,6.333333333333333,50335,Shipped,1,02-17
58247,64,M,22031,Search,13.0,72946,Processing,4,12-08
72866,45,M,22031,Search,5.0,91361,Shipped,1,04-20
2162,44,F,22191,Organic,5.8,2700,Complete,1,06-12
2162,44,F,22191,Organic,5.8,2701,Complete,1,12-12
2162,44,F,22191,Organic,5.8,2702,Processing,1,12-10
2162,44,F,22191,Organic,5.8,2703,Returned,2,10-15
3409,39,M,22191,Search,13.0,4316,Returned,4,09-18
5460,45,F,22191,Search,7.0,6843,Complete,2,11-29
30057,26,M,22191,Search,5.0,37525,Processing,1,12-30
30057,26,M,22191,Search,5.0,37524,Returned,1,12-29
30057,26,M,22191,Search,5.0,37526,Returned,1,01-09
54841,28,M,22191,Organic,6.333333333333333,68634,Complete,1,08-29
54841,28,M,22191,Organic,6.333333333333333,68635,Shipped,2,09-05
92415,36,M,22191,Search,7.0,115703,Shipped,2,10-10
24754,56,F,22182,Search,5.0,30945,Returned,1,12-13
70088,36,M,22182,Search,10.0,87918,Shipped,3,01-03
34171,24,F,22015,Search,5.0,42727,Complete,1,12-13
9502,58,F,22032,Search,7.0,11858,Complete,2,08-31
15401,27,M,22032,Organic,5.0,19341,Processing,1,12-13
66288,22,M,22032,Search,5.0,83069,Cancelled,1,08-04
76144,33,M,22032,Search,5.0,95409,Shipped,1,11-26
35838,28,M,23231,Search,5.0,44765,Cancelled,1,11-02
50489,49,M,23231,Organic,7.0,63151,Complete,2,06-19
58128,42,F,23231,Search,6.0,72798,Complete,1,12-03
58128,42,F,23231,Search,6.0,72799,Complete,1,09-14
58128,42,F,23231,Search,6.0,72800,Complete,2,11-04
59003,36,F,23231,Display,5.0,73882,Processing,1,11-30
96440,16,M,23231,Search,7.0,120833,Processing,2,05-06
2949,56,F,22192,Organic,5.0,3709,Processing,1,12-18
24755,28,F,22192,Search,5.0,30946,Processing,1,06-22
37663,49,M,22192,Email,7.0,47077,Processing,2,05-09
62034,41,M,22192,Organic,5.0,77739,Processing,1,01-11
62377,48,F,22192,Search,7.0,78185,Shipped,2,11-05
69520,29,M,22192,Search,5.0,87240,Cancelled,1,06-03
75092,38,M,22192,Organic,5.0,94133,Processing,1,05-29
85530,69,F,22192,Search,7.0,107043,Processing,2,05-17
86987,51,F,22192,Search,7.0,108867,Processing,2,10-30
49810,67,F,23116,Facebook,5.0,62315,Complete,1,01-30
49810,67,F,23116,Facebook,5.0,62316,Complete,1,07-11
49810,67,F,23116,Facebook,5.0,62317,Shipped,1,06-27
311,59,F,22030,Search,5.0,370,Shipped,1,06-03
2028,66,F,22030,Search,5.0,2529,Processing,1,05-15
4105,55,F,22030,Search,6.6,5180,Processing,2,12-07
4105,55,F,22030,Search,6.6,5182,Returned,1,08-21
4105,55,F,22030,Search,6.6,5181,Shipped,2,10-10
15175,12,M,22030,Search,5.0,19045,Processing,1,09-01
26167,14,M,22030,Display,5.0,32679,Shipped,1,04-02
33813,36,F,22030,Search,13.0,42303,Complete,4,10-28
36936,21,F,22030,Search,5.0,46134,Shipped,1,01-26
53088,29,F,22030,Search,5.0,66457,Shipped,1,07-28
86297,28,F,22030,Organic,6.333333333333333,108007,Complete,2,10-30
86297,28,F,22030,Organic,6.333333333333333,108006,Shipped,1,12-27
2988,55,M,22193,Search,5.0,3761,Cancelled,1,09-12
2988,55,M,22193,Search,5.0,3762,Shipped,1,06-29
11150,60,M,22193,Organic,10.0,13892,Processing,2,09-18
11150,60,M,22193,Organic,10.0,13890,Shipped,2,02-03
11150,60,M,22193,Organic,10.0,13891,Shipped,4,11-24
21507,38,M,22193,Search,5.0,26904,Shipped,1,06-30
22235,61,M,22193,Search,7.0,27814,Complete,2,10-03
24016,35,M,22193,Organic,5.0,30054,Returned,1,01-03
30385,69,M,22193,Organic,10.0,37937,Shipped,3,07-13
33074,60,M,22193,Search,5.0,41353,Shipped,1,07-07
33074,60,M,22193,Search,5.0,41354,Shipped,1,09-26
35206,66,M,22193,Search,5.0,43992,Shipped,1,10-29
40922,67,M,22193,Search,5.0,51093,Shipped,1,11-04
64214,62,F,22193,Search,5.0,80528,Complete,1,05-20
92034,16,M,22193,Search,6.0,115204,Processing,1,05-28
92034,16,M,22193,Search,6.0,115205,Processing,2,12-05
92034,16,M,22193,Search,6.0,115203,Returned,1,07-22
50680,63,M,20191,Organic,10.0,63387,Shipped,3,10-23
67180,58,M,20191,Display,11.4,84236,Complete,4,11-22
67180,58,M,20191,Display,11.4,84235,Processing,1,10-06
83199,13,M,20191,Search,7.0,104185,Shipped,2,03-01
256,63,F,22554,Search,5.0,304,Cancelled,1,10-15
256,63,F,22554,Search,5.0,305,Cancelled,1,01-05
43807,68,M,22554,Email,5.0,54687,Cancelled,1,05-14
55494,12,F,22554,Organic,5.0,69449,Returned,1,11-22
78417,39,M,22554,Search,5.0,98253,Complete,1,04-06
78417,39,M,22554,Search,5.0,98252,Returned,1,05-01
78777,34,F,22554,Search,5.0,98734,Complete,1,12-25
87773,44,M,22554,Search,5.0,109876,Processing,1,10-29
27443,60,F,23223,Organic,5.0,34234,Shipped,1,06-11
57629,54,F,23223,Search,6.333333333333333,72150,Processing,2,05-21
57629,54,F,23223,Search,6.333333333333333,72149,Returned,1,06-14
71787,69,F,23223,Search,7.0,90061,Processing,2,03-28
25268,58,M,22033,Organic,5.0,31588,Shipped,1,09-05
11478,31,M,20165,Search,8.75,14327,Cancelled,3,11-16
11478,31,M,20165,Search,8.75,14328,Processing,1,12-03
17191,24,M,20165,Facebook,5.0,21569,Cancelled,1,04-08
17191,24,M,20165,Facebook,5.0,21570,Processing,1,12-17
34376,31,F,20165,Organic,5.0,42977,Processing,1,11-04
42378,65,F,20165,Search,5.0,52893,Complete,1,07-18
63020,14,M,20165,Search,5.0,79001,Shipped,1,11-13
63020,14,M,20165,Search,5.0,79002,Shipped,1,09-10
63020,14,M,20165,Search,5.0,79003,Shipped,1,12-08
82664,44,M,20165,Organic,5.0,103522,Complete,1,11-29
84311,66,M,20165,Search,5.0,105568,Complete,1,05-23
84311,66,M,20165,Search,5.0,105567,Shipped,1,11-13
84311,66,M,20165,Search,5.0,105569,Shipped,1,01-05
84311,66,M,20165,Search,5.0,105570,Shipped,1,11-28
88537,13,F,20165,Organic,7.0,110833,Cancelled,2,11-04
6188,19,M,23834,Facebook,5.0,7780,Shipped,1,07-10
1277,46,M,20164,Search,5.0,1596,Cancelled,1,01-06
85406,18,F,20164,Search,7.0,106896,Shipped,2,10-10
1239,44,F,22405,Facebook,7.0,1551,Complete,2,11-22
1239,44,F,22405,Facebook,7.0,1550,Shipped,2,03-23
16518,59,M,22405,Email,7.0,20723,Cancelled,2,01-08
77559,29,M,22405,Search,7.0,97186,Complete,2,10-06
